TIME,ETemp,STemp,GTemp,CH1,CH2,CH3,GPS
2023-02-21 16:35:00,43.58,42.33,-49.13,20776.47,960.62,50847.44,13
2023-02-21 16:36:00,43.60,42.34,-49.09,20776.76,960.49,50847.35,13
2023-02-21 16:37:00,43.60,42.34,-49.11,20776.80,960.13,50847.25,13
2023-02-21 16:38:00,43.60,42.33,-49.10,20778.02,960.10,50847.39,13
2023-02-21 16:39:00,43.60,42.34,-49.14,20779.70,957.78,50847.24,13
2023-02-21 16:40:00,43.61,42.34,-49.13,20776.10,960.04,50847.90,13
2023-02-21 16:41:00,43.60,42.35,-49.13,20773.89,963.93,50847.91,13
2023-02-21 16:42:00,43.61,42.34,-49.11,20773.96,964.82,50847.76,13
2023-02-21 16:43:00,43.61,42.33,-49.08,20775.13,965.50,50847.38,13
2023-02-21 16:44:00,43.60,42.33,-49.14,20777.71,962.97,50846.72,13
2023-02-21 16:45:00,43.61,42.35,-49.11,20778.51,963.62,50846.65,13
2023-02-21 16:46:00,43.59,42.34,-49.11,20780.03,962.07,50846.53,13
2023-02-21 16:47:00,43.60,42.32,-49.12,20779.75,960.89,50846.48,13
2023-02-21 16:48:00,43.60,42.33,-49.17,20778.89,962.00,50846.59,13
2023-02-21 16:49:00,43.60,42.32,-49.13,20778.55,958.63,50846.00,13
2023-02-21 16:50:00,43.61,42.34,-49.14,20778.38,961.46,50846.45,13
2023-02-21 16:51:00,43.60,42.33,-49.10,20776.91,965.23,50846.43,13
2023-02-21 16:52:00,43.60,42.33,-49.14,20776.53,964.62,50846.21,13
2023-02-21 16:53:00,43.61,42.34,-49.11,20777.44,966.92,50846.28,13
2023-02-21 16:54:00,43.59,42.34,-49.13,20777.71,965.77,50845.62,13
2023-02-21 16:55:00,43.60,42.33,-49.11,20777.52,964.33,50845.11,13
2023-02-21 16:56:00,43.61,42.35,-49.14,20776.50,963.50,50844.91,13
2023-02-21 16:57:00,43.59,42.34,-49.11,20776.31,961.84,50845.10,13
2023-02-21 16:58:00,43.60,42.33,-49.11,20776.53,960.15,50845.18,13
2023-02-21 16:59:00,43.60,42.34,-49.11,20776.62,959.31,50845.61,13
2023-02-21 17:00:00,43.59,42.35,-49.11,20776.48,958.50,50845.75,13
2023-02-21 17:01:00,43.61,42.34,-49.13,20776.41,958.43,50846.32,13
2023-02-21 17:02:00,43.59,42.33,-49.13,20776.45,957.44,50846.60,13
2023-02-21 17:03:00,43.61,42.33,-49.11,20775.93,955.56,50846.52,13
2023-02-21 17:04:00,43.59,42.33,-49.13,20777.22,955.01,50846.92,13
2023-02-21 17:05:00,43.61,42.34,-49.17,20776.38,953.53,50847.09,13
2023-02-21 17:06:00,43.61,42.33,-49.11,20777.52,952.10,50847.37,13
2023-02-21 17:07:00,43.60,42.33,-49.13,20777.87,950.38,50847.83,13
2023-02-21 17:08:00,43.60,42.32,-49.10,20777.59,950.05,50848.30,13
2023-02-21 17:09:00,43.59,42.34,-49.11,20776.57,948.83,50848.55,13
2023-02-21 17:10:00,43.61,42.34,-49.11,20775.94,948.21,50848.81,13
2023-02-21 17:11:00,43.59,42.34,-49.08,20775.92,948.21,50849.18,13
2023-02-21 17:12:00,43.59,42.33,-49.10,20775.35,948.84,50849.47,13
2023-02-21 17:13:00,43.60,42.34,-49.12,20775.05,948.46,50849.53,13
2023-02-21 17:14:00,43.60,42.34,-49.13,20775.41,946.85,50849.60,13
2023-02-21 17:15:00,43.59,42.33,-49.08,20775.86,946.98,50849.85,13
2023-02-21 17:16:00,43.60,42.34,-49.11,20776.17,945.87,50850.04,13
2023-02-21 17:17:00,43.59,42.33,-49.13,20775.42,945.69,50850.39,13
2023-02-21 17:18:00,43.61,42.33,-49.12,20775.26,944.12,50850.11,13
2023-02-21 17:19:00,43.59,42.33,-49.14,20774.99,944.87,50850.48,13
2023-02-21 17:20:00,43.60,42.34,-49.10,20774.99,945.07,50850.63,13
2023-02-21 17:21:00,43.60,42.34,-49.10,20775.68,945.37,50850.60,13
2023-02-21 17:22:00,43.59,42.34,-49.12,20775.73,945.97,50850.72,13
2023-02-21 17:23:00,43.59,42.34,-49.10,20775.89,946.14,50850.90,13
2023-02-21 17:24:00,43.61,42.33,-49.13,20775.22,946.61,50851.19,13
2023-02-21 17:25:00,43.60,42.34,-49.13,20775.87,946.44,50851.15,13
2023-02-21 17:26:00,43.60,42.33,-49.10,20776.26,946.07,50851.18,13
2023-02-21 17:27:00,43.59,42.35,-49.10,20776.93,946.13,50851.39,13
2023-02-21 17:28:00,43.61,42.32,-49.15,20776.76,944.56,50851.16,13
2023-02-21 17:29:00,43.62,42.34,-49.13,20776.73,945.67,50851.78,13
2023-02-21 17:30:00,43.58,42.33,-49.10,20776.45,944.99,50851.53,13
2023-02-21 17:31:00,43.61,42.33,-49.13,20776.26,943.69,50851.51,13
2023-02-21 17:32:00,43.61,42.33,-49.11,20776.23,943.19,50851.75,13
2023-02-21 17:33:00,43.59,42.33,-49.11,20776.18,943.08,50851.90,13
2023-02-21 17:34:00,43.61,42.35,-49.10,20775.96,943.05,50851.82,13
2023-02-21 17:35:00,43.61,42.34,-49.08,20775.74,943.26,50852.18,13
2023-02-21 17:36:00,43.60,42.34,-49.12,20775.75,942.81,50852.49,13
2023-02-21 17:37:00,43.59,42.34,-49.16,20776.42,942.19,50852.55,13
2023-02-21 17:38:00,43.60,42.34,-49.10,20775.96,940.98,50852.62,13
2023-02-21 17:39:00,43.59,42.32,-49.13,20776.03,942.12,50853.07,13
2023-02-21 17:40:00,43.60,42.35,-49.11,20775.68,942.42,50853.32,13
2023-02-21 17:41:00,43.58,42.33,-49.13,20775.18,941.60,50853.47,13
2023-02-21 17:42:00,43.60,42.33,-49.11,20775.21,942.57,50853.75,13
2023-02-21 17:43:00,43.62,42.33,-49.15,20775.94,942.81,50853.78,13
2023-02-21 17:44:00,43.60,42.34,-49.11,20776.05,943.07,50853.90,13
2023-02-21 17:45:00,43.59,42.34,-49.12,20776.21,942.88,50853.80,13
2023-02-21 17:46:00,43.60,42.34,-49.15,20776.35,943.56,50854.05,13
2023-02-21 17:47:00,43.60,42.34,-49.10,20776.04,942.65,50853.94,13
2023-02-21 17:48:00,43.59,42.35,-49.10,20776.45,943.49,50854.18,13
2023-02-21 17:49:00,43.60,42.33,-49.10,20776.00,941.89,50853.98,13
2023-02-21 17:50:00,43.59,42.33,-49.12,20776.49,942.10,50854.18,13
2023-02-21 17:51:00,43.59,42.33,-49.08,20776.72,941.71,50854.19,13
2023-02-21 17:52:00,43.60,42.33,-49.12,20777.04,941.83,50854.55,13
2023-02-21 17:53:00,43.61,42.34,-49.14,20776.80,941.65,50854.37,13
2023-02-21 17:54:00,43.60,42.33,-49.10,20776.85,942.07,50854.45,13
2023-02-21 17:55:00,43.61,42.35,-49.11,20776.80,941.21,50854.44,13
2023-02-21 17:56:00,43.60,42.34,-49.12,20776.81,941.10,50854.45,13
2023-02-21 17:57:00,43.61,42.33,-49.12,20776.85,940.36,50854.50,13
2023-02-21 17:58:00,43.60,42.33,-49.12,20777.04,940.57,50854.78,13
2023-02-21 17:59:00,43.61,42.34,-49.13,20777.15,940.61,50854.97,13
2023-02-21 18:00:00,43.61,42.33,-49.11,20777.15,940.37,50854.95,13
2023-02-21 18:01:00,43.59,42.33,-49.07,20776.75,940.30,50854.92,13
2023-02-21 18:02:00,43.60,42.32,-49.13,20776.76,940.71,50855.10,13
2023-02-21 18:03:00,43.60,42.34,-49.11,20776.70,941.69,50855.31,13
2023-02-21 18:04:00,43.61,42.35,-49.11,20776.98,941.48,50855.41,13
2023-02-21 18:05:00,43.58,42.33,-49.09,20776.78,942.07,50855.31,13
2023-02-21 18:06:00,43.61,42.34,-49.12,20776.79,942.12,50855.61,13
2023-02-21 18:07:00,43.59,42.34,-49.13,20776.55,941.52,50855.42,13
2023-02-21 18:08:00,43.61,42.34,-49.09,20776.72,941.93,50855.61,13
2023-02-21 18:09:00,43.59,42.32,-49.10,20777.29,942.42,50855.80,13
2023-02-21 18:10:00,43.61,42.34,-49.12,20777.11,941.48,50855.53,13
2023-02-21 18:11:00,43.60,42.34,-49.13,20777.23,942.00,50855.87,13
2023-02-21 18:12:00,43.60,42.34,-49.12,20777.25,941.12,50855.59,13
2023-02-21 18:13:00,43.61,42.35,-49.11,20777.75,940.96,50855.99,13
2023-02-21 18:14:00,43.61,42.34,-49.15,20778.04,940.67,50856.12,13
2023-02-21 18:15:00,43.61,42.34,-49.14,20778.07,942.03,50856.54,13
2023-02-21 18:16:00,43.60,42.33,-49.13,20778.15,942.17,50856.57,13
2023-02-21 18:17:00,43.60,42.34,-49.13,20777.78,940.87,50856.01,13
2023-02-21 18:18:00,43.60,42.34,-49.11,20778.39,941.66,50856.31,13
2023-02-21 18:19:00,43.60,42.34,-49.12,20778.50,941.70,50856.34,13
2023-02-21 18:20:00,43.60,42.34,-49.13,20779.11,942.12,50856.54,13
2023-02-21 18:21:00,43.61,42.35,-49.07,20779.18,941.01,50856.22,13
2023-02-21 18:22:00,43.59,42.34,-49.11,20779.19,941.66,50856.68,13
2023-02-21 18:23:00,43.61,42.35,-49.11,20779.14,941.65,50856.62,13
2023-02-21 18:24:00,43.62,42.34,-49.13,20779.37,941.30,50856.64,13
2023-02-21 18:25:00,43.59,42.34,-49.10,20779.44,941.25,50856.41,13
2023-02-21 18:26:00,43.60,42.33,-49.11,20780.19,940.75,50856.31,13
2023-02-21 18:27:00,43.60,42.35,-49.11,20780.05,939.78,50855.76,13
2023-02-21 18:28:00,43.59,42.34,-49.11,20779.98,940.47,50856.18,13
2023-02-21 18:29:00,43.59,42.33,-49.09,20780.28,940.88,50856.45,13
2023-02-21 18:30:00,43.60,42.32,-49.13,20779.78,941.14,50856.62,13
2023-02-21 18:31:00,43.60,42.33,-49.11,20779.71,940.95,50856.48,13
2023-02-21 18:32:00,43.60,42.34,-49.12,20779.72,941.32,50856.59,13
2023-02-21 18:33:00,43.60,42.35,-49.10,20779.94,940.68,50856.19,13
2023-02-21 18:34:00,43.60,42.34,-49.14,20780.19,940.48,50856.54,13
2023-02-21 18:35:00,43.61,42.34,-49.08,20780.63,939.80,50856.32,13
2023-02-21 18:36:00,43.60,42.34,-49.13,20779.34,942.72,50857.24,13
2023-02-21 18:37:00,43.60,42.35,-49.12,20778.74,943.22,50856.31,13
2023-02-21 18:38:00,43.60,42.34,-49.12,20778.73,943.15,50855.90,13
2023-02-21 18:39:00,43.62,42.35,-49.10,20779.89,942.39,50855.90,13
2023-02-21 18:40:00,43.60,42.35,-49.15,20781.34,940.76,50855.51,13
2023-02-21 18:41:00,43.60,42.33,-49.07,20782.96,939.62,50855.66,13
2023-02-21 18:42:00,43.58,42.33,-49.11,20783.42,939.40,50855.55,13
2023-02-21 18:43:00,43.61,42.33,-49.15,20783.58,938.11,50855.54,13
2023-02-21 18:44:00,43.60,42.34,-49.13,20783.41,936.98,50855.53,13
2023-02-21 18:45:00,43.60,42.33,-49.13,20783.59,937.38,50856.32,13
2023-02-21 18:46:00,43.60,42.33,-49.15,20783.41,936.99,50856.15,13
2023-02-21 18:47:00,43.61,42.33,-49.12,20783.71,937.66,50856.49,13
2023-02-21 18:48:00,43.60,42.34,-49.11,20783.26,938.85,50856.85,13
2023-02-21 18:49:00,43.60,42.33,-49.12,20783.07,937.80,50856.31,13
2023-02-21 18:50:00,43.61,42.33,-49.13,20783.79,938.64,50856.58,13
2023-02-21 18:51:00,43.60,42.34,-49.11,20783.22,939.40,50856.64,13
2023-02-21 18:52:00,43.62,42.34,-49.09,20782.97,939.59,50856.60,13
2023-02-21 18:53:00,43.59,42.34,-49.10,20782.87,939.85,50856.66,13
2023-02-21 18:54:00,43.61,42.33,-49.12,20782.98,939.53,50856.31,13
2023-02-21 18:55:00,43.62,42.34,-49.10,20783.04,940.50,50856.41,13
2023-02-21 18:56:00,43.59,42.34,-49.13,20782.95,942.12,50856.61,13
2023-02-21 18:57:00,43.60,42.34,-49.15,20782.74,942.48,50856.31,13
2023-02-21 18:58:00,43.59,42.34,-49.10,20783.35,942.89,50856.27,13
2023-02-21 18:59:00,43.60,42.33,-49.10,20784.48,942.13,50855.62,13
2023-02-21 19:00:00,43.60,42.33,-49.10,20785.77,941.19,50855.55,13
2023-02-21 19:01:00,43.61,42.34,-49.12,20785.98,940.95,50855.56,13
2023-02-21 19:02:00,43.59,42.35,-49.10,20785.71,941.14,50855.25,13
2023-02-21 19:03:00,43.61,42.33,-49.10,20785.95,942.04,50855.28,13
2023-02-21 19:04:00,43.60,42.33,-49.15,20786.76,940.66,50854.85,13
2023-02-21 19:05:00,43.61,42.34,-49.10,20786.75,940.69,50854.69,13
2023-02-21 19:06:00,43.61,42.34,-49.10,20787.51,941.02,50854.84,13
2023-02-21 19:07:00,43.61,42.34,-49.14,20788.55,939.17,50854.81,13
2023-02-21 19:08:00,43.59,42.34,-49.08,20788.41,940.18,50854.50,13
2023-02-21 19:09:00,43.60,42.33,-49.09,20788.97,939.29,50854.18,13
2023-02-21 19:10:00,43.60,42.33,-49.08,20789.26,939.34,50854.31,13
2023-02-21 19:11:00,43.60,42.34,-49.10,20789.99,940.16,50854.52,13
2023-02-21 19:12:00,43.60,42.34,-49.07,20789.42,941.24,50854.53,13
2023-02-21 19:13:00,43.60,42.34,-49.16,20790.32,940.67,50853.79,13
2023-02-21 19:14:00,43.59,42.33,-49.08,20789.72,940.11,50853.91,13
2023-02-21 19:15:00,43.59,42.33,-49.15,20789.08,941.35,50853.71,13
2023-02-21 19:16:00,43.59,42.33,-49.14,20789.41,940.62,50854.12,13
2023-02-21 19:17:00,43.60,42.33,-49.15,20788.44,941.04,50853.74,13
2023-02-21 19:18:00,43.60,42.34,-49.13,20787.89,941.38,50853.99,13
2023-02-21 19:19:00,43.59,42.35,-49.10,20788.42,941.64,50853.84,13
2023-02-21 19:20:00,43.59,42.33,-49.10,20789.86,940.88,50853.65,13
2023-02-21 19:21:00,43.60,42.33,-49.08,20789.97,940.33,50853.19,13
2023-02-21 19:22:00,43.61,42.34,-49.15,20789.97,941.36,50852.87,13
2023-02-21 19:23:00,43.61,42.34,-49.10,20790.71,940.77,50852.64,13
2023-02-21 19:24:00,43.60,42.34,-49.09,20791.03,940.37,50852.60,13
2023-02-21 19:25:00,43.60,42.32,-49.11,20791.92,939.81,50852.41,13
2023-02-21 19:26:00,43.59,42.34,-49.10,20792.40,940.02,50852.39,13
2023-02-21 19:27:00,43.60,42.33,-49.08,20791.74,940.69,50852.34,13
2023-02-21 19:28:00,43.61,42.34,-49.11,20791.71,941.03,50852.10,13
2023-02-21 19:29:00,43.61,42.34,-49.10,20791.39,941.69,50852.05,13
2023-02-21 19:30:00,43.59,42.34,-49.10,20792.25,940.49,50851.44,13
2023-02-21 19:31:00,43.60,42.34,-49.11,20792.36,940.69,50851.69,13
2023-02-21 19:32:00,43.60,42.33,-49.06,20792.44,940.39,50851.09,13
2023-02-21 19:33:00,43.61,42.34,-49.09,20792.72,940.16,50850.97,13
2023-02-21 19:34:00,43.60,42.33,-49.11,20792.26,940.75,50850.94,13
2023-02-21 19:35:00,43.60,42.34,-49.11,20791.98,940.82,50850.71,13
2023-02-21 19:36:00,43.60,42.35,-49.10,20792.16,940.75,50850.33,13
2023-02-21 19:37:00,43.59,42.33,-49.11,20791.92,940.71,50850.25,13
2023-02-21 19:38:00,43.59,42.33,-49.10,20792.43,940.55,50849.96,13
2023-02-21 19:39:00,43.60,42.35,-49.12,20792.39,940.28,50849.93,13
2023-02-21 19:40:00,43.60,42.35,-49.06,20792.66,940.52,50849.70,13
2023-02-21 19:41:00,43.61,42.34,-49.14,20792.66,940.11,50849.57,13
2023-02-21 19:42:00,43.60,42.33,-49.12,20793.09,940.32,50849.48,13
2023-02-21 19:43:00,43.60,42.34,-49.08,20793.02,940.06,50849.21,13
2023-02-21 19:44:00,43.61,42.35,-49.11,20794.05,939.33,50848.67,13
2023-02-21 19:45:00,43.60,42.34,-49.09,20794.55,940.07,50848.95,13
2023-02-21 19:46:00,43.60,42.34,-49.06,20793.96,940.39,50849.04,13
2023-02-21 19:47:00,43.61,42.33,-49.11,20793.88,940.93,50848.57,13
2023-02-21 19:48:00,43.59,42.34,-49.08,20794.10,941.24,50848.36,13
2023-02-21 19:49:00,43.61,42.33,-49.13,20794.88,940.95,50848.10,13
2023-02-21 19:50:00,43.60,42.34,-49.11,20795.38,940.60,50847.78,13
2023-02-21 19:51:00,43.60,42.33,-49.16,20795.49,940.13,50847.96,13
2023-02-21 19:52:00,43.61,42.34,-49.12,20795.96,939.95,50847.52,13
2023-02-21 19:53:00,43.60,42.35,-49.09,20795.57,940.67,50847.56,13
2023-02-21 19:54:00,43.59,42.34,-49.11,20796.64,939.51,50846.94,13
2023-02-21 19:55:00,43.61,42.34,-49.10,20796.51,939.92,50847.31,13
2023-02-21 19:56:00,43.61,42.35,-49.11,20796.18,940.20,50847.44,13
2023-02-21 19:57:00,43.59,42.34,-49.08,20796.32,939.09,50847.01,13
2023-02-21 19:58:00,43.61,42.34,-49.12,20796.47,938.34,50846.75,13
2023-02-21 19:59:00,43.60,42.33,-49.13,20796.27,938.97,50846.91,13
2023-02-21 20:00:00,43.61,42.33,-49.10,20796.59,939.09,50846.82,13
2023-02-21 20:01:00,43.61,42.34,-49.11,20795.30,939.64,50846.88,13
2023-02-21 20:02:00,43.60,42.33,-49.12,20795.12,939.44,50846.70,13
2023-02-21 20:03:00,43.61,42.34,-49.10,20795.46,939.40,50846.40,13
2023-02-21 20:04:00,43.60,42.34,-49.10,20792.95,942.51,50847.38,13
2023-02-21 20:05:00,43.60,42.34,-49.15,20794.53,940.55,50846.47,13
2023-02-21 20:06:00,43.58,42.34,-49.11,20793.02,943.23,50847.15,13
2023-02-21 20:07:00,43.59,42.33,-49.13,20793.46,941.43,50846.33,13
2023-02-21 20:08:00,43.60,42.33,-49.09,20792.52,944.33,50846.28,13
2023-02-21 20:09:00,43.60,42.33,-49.11,20792.81,943.20,50846.34,13
2023-02-21 20:10:00,43.60,42.33,-49.10,20793.63,943.34,50845.56,13
2023-02-21 20:11:00,43.61,42.34,-49.13,20794.00,942.72,50845.43,13
2023-02-21 20:12:00,43.60,42.34,-49.11,20794.48,941.45,50844.97,13
2023-02-21 20:13:00,43.61,42.34,-49.15,20795.49,941.14,50844.78,13
2023-02-21 20:14:00,43.60,42.34,-49.09,20797.11,939.94,50844.47,13
2023-02-21 20:15:00,43.60,42.35,-49.09,20797.75,938.82,50844.39,13
2023-02-21 20:16:00,43.59,42.33,-49.10,20798.05,938.06,50844.33,13
2023-02-21 20:17:00,43.61,42.34,-49.10,20798.58,937.82,50844.60,13
2023-02-21 20:18:00,43.59,42.34,-49.11,20798.52,938.10,50844.38,13
2023-02-21 20:19:00,43.59,42.34,-49.11,20798.61,938.07,50844.45,13
2023-02-21 20:20:00,43.60,42.33,-49.05,20797.85,938.82,50844.57,13
2023-02-21 20:21:00,43.60,42.34,-49.08,20797.84,938.85,50844.66,13
2023-02-21 20:22:00,43.60,42.33,-49.11,20796.89,940.23,50844.51,13
2023-02-21 20:23:00,43.60,42.35,-49.10,20795.68,942.26,50844.87,13
2023-02-21 20:24:00,43.59,42.34,-49.12,20797.03,941.05,50844.54,13
2023-02-21 20:25:00,43.60,42.35,-49.11,20799.83,939.40,50844.25,13
2023-02-21 20:26:00,43.60,42.32,-49.10,20801.21,938.09,50844.26,13
2023-02-21 20:27:00,43.62,42.34,-49.10,20802.90,938.17,50844.64,13
2023-02-21 20:28:00,43.61,42.33,-49.14,20802.99,938.13,50844.83,13
2023-02-21 20:29:00,43.59,42.33,-49.14,20802.61,939.00,50845.16,13
2023-02-21 20:30:00,43.59,42.33,-49.11,20801.88,939.05,50845.21,13
2023-02-21 20:31:00,43.59,42.34,-49.10,20800.26,940.03,50845.55,13
2023-02-21 20:32:00,43.59,42.34,-49.12,20800.56,940.34,50845.63,13
2023-02-21 20:33:00,43.60,42.34,-49.17,20800.27,940.67,50845.68,13
2023-02-21 20:34:00,43.60,42.34,-49.13,20800.74,940.36,50846.01,13
2023-02-21 20:35:00,43.59,42.33,-49.10,20800.74,940.91,50846.01,13
2023-02-21 20:36:00,43.60,42.33,-49.11,20800.32,941.63,50846.24,13
2023-02-21 20:37:00,43.60,42.34,-49.09,20800.56,941.44,50846.27,13
2023-02-21 20:38:00,43.61,42.34,-49.11,20801.08,941.66,50846.65,13
2023-02-21 20:39:00,43.60,42.34,-49.09,20800.50,942.30,50846.86,13
2023-02-21 20:40:00,43.60,42.35,-49.10,20800.48,942.72,50847.06,13
2023-02-21 20:41:00,43.60,42.33,-49.15,20800.15,942.69,50847.05,13
2023-02-21 20:42:00,43.60,42.34,-49.13,20799.37,943.56,50847.28,13
2023-02-21 20:43:00,43.61,42.34,-49.10,20799.54,943.74,50847.30,13
2023-02-21 20:44:00,43.60,42.34,-49.11,20799.02,943.95,50847.43,13
2023-02-21 20:45:00,43.60,42.34,-49.11,20799.16,944.08,50847.69,13
2023-02-21 20:46:00,43.61,42.33,-49.09,20799.85,944.55,50847.53,13
2023-02-21 20:47:00,43.61,42.34,-49.10,20800.35,944.23,50847.77,13
2023-02-21 20:48:00,43.60,42.34,-49.06,20800.66,944.09,50847.81,13
2023-02-21 20:49:00,43.59,42.34,-49.08,20800.81,944.10,50847.98,13
2023-02-21 20:50:00,43.60,42.34,-49.11,20800.36,944.62,50848.17,13
2023-02-21 20:51:00,43.60,42.34,-49.10,20800.51,945.04,50848.39,13
2023-02-21 20:52:00,43.59,42.33,-49.11,20800.32,945.45,50848.39,13
2023-02-21 20:53:00,43.60,42.33,-49.10,20800.28,946.24,50848.51,13
2023-02-21 20:54:00,43.61,42.34,-49.10,20799.27,946.28,50848.84,13
2023-02-21 20:55:00,43.61,42.33,-49.15,20798.86,947.13,50848.78,13
2023-02-21 20:56:00,43.60,42.34,-49.13,20798.76,946.67,50848.80,13
2023-02-21 20:57:00,43.59,42.34,-49.12,20798.64,947.06,50848.96,13
2023-02-21 20:58:00,43.61,42.34,-49.09,20798.36,947.30,50849.42,13
2023-02-21 20:59:00,43.61,42.33,-49.13,20798.63,947.60,50849.41,13
2023-02-21 21:00:00,43.60,42.34,-49.10,20798.81,948.08,50849.62,13
2023-02-21 21:01:00,43.59,42.34,-49.13,20798.99,947.84,50849.41,13
2023-02-21 21:02:00,43.60,42.33,-49.09,20800.90,946.98,50849.76,13
2023-02-21 21:03:00,43.60,42.33,-49.08,20802.06,945.21,50849.74,13
2023-02-21 21:04:00,43.61,42.34,-49.09,20802.72,945.58,50850.31,13
2023-02-21 21:05:00,43.60,42.33,-49.10,20802.77,945.73,50850.41,13
2023-02-21 21:06:00,43.60,42.34,-49.13,20802.39,946.00,50850.53,13
2023-02-21 21:07:00,43.60,42.33,-49.10,20802.07,945.83,50850.71,13
2023-02-21 21:08:00,43.60,42.33,-49.09,20802.46,945.66,50850.78,13
2023-02-21 21:09:00,43.60,42.35,-49.11,20802.48,945.76,50850.78,13
2023-02-21 21:10:00,43.61,42.33,-49.11,20802.47,946.03,50851.02,13
2023-02-21 21:11:00,43.60,42.34,-49.10,20802.24,946.65,50851.19,13
2023-02-21 21:12:00,43.60,42.32,-49.10,20802.52,946.09,50851.04,13
2023-02-21 21:13:00,43.60,42.35,-49.11,20802.76,946.19,50851.16,13
2023-02-21 21:14:00,43.59,42.33,-49.10,20802.38,946.54,50851.31,13
2023-02-21 21:15:00,43.60,42.33,-49.12,20803.50,945.59,50851.35,13
2023-02-21 21:16:00,43.60,42.33,-49.08,20802.77,946.23,50851.52,13
2023-02-21 21:17:00,43.59,42.35,-49.14,20801.68,947.49,50851.76,13
2023-02-21 21:18:00,43.60,42.35,-49.13,20801.03,947.92,50851.33,13
2023-02-21 21:19:00,43.59,42.33,-49.12,20800.47,947.65,50851.55,13
2023-02-21 21:20:00,43.59,42.35,-49.14,20800.81,948.06,50851.70,13
2023-02-21 21:21:00,43.59,42.35,-49.11,20800.59,947.87,50851.88,13
2023-02-21 21:22:00,43.60,42.34,-49.13,20801.17,948.65,50852.02,13
2023-02-21 21:23:00,43.62,42.34,-49.10,20802.63,947.15,50851.87,13
2023-02-21 21:24:00,43.59,42.33,-49.13,20801.31,947.45,50852.23,13
2023-02-21 21:25:00,43.61,42.34,-49.13,20801.46,947.87,50852.39,13
2023-02-21 21:26:00,43.59,42.35,-49.11,20800.66,947.90,50852.23,13
2023-02-21 21:27:00,43.60,42.35,-49.11,20802.43,947.63,50852.20,13
2023-02-21 21:28:00,43.60,42.32,-49.08,20802.52,947.32,50852.37,13
2023-02-21 21:29:00,43.60,42.34,-49.11,20802.46,947.02,50852.67,13
2023-02-21 21:30:00,43.60,42.34,-49.10,20802.33,947.11,50852.82,13
2023-02-21 21:31:00,43.59,42.34,-49.10,20801.13,948.34,50852.95,13
2023-02-21 21:32:00,43.60,42.34,-49.13,20800.44,949.08,50852.87,13
2023-02-21 21:33:00,43.60,42.34,-49.15,20800.49,948.82,50852.87,13
2023-02-21 21:34:00,43.59,42.35,-49.08,20800.02,949.84,50853.05,13
2023-02-21 21:35:00,43.60,42.34,-49.12,20800.71,949.70,50852.92,13
2023-02-21 21:36:00,43.60,42.33,-49.07,20801.03,949.69,50852.88,13
2023-02-21 21:37:00,43.60,42.33,-49.08,20800.93,949.76,50853.02,13
2023-02-21 21:38:00,43.60,42.34,-49.11,20800.71,949.11,50852.92,13
2023-02-21 21:39:00,43.61,42.33,-49.13,20801.39,949.27,50853.06,13
2023-02-21 21:40:00,43.61,42.34,-49.11,20801.21,948.50,50853.00,13
2023-02-21 21:41:00,43.60,42.34,-49.09,20801.95,948.86,50853.39,13
2023-02-21 21:42:00,43.60,42.34,-49.08,20801.48,948.86,50853.41,13
2023-02-21 21:43:00,43.60,42.34,-49.04,20801.26,949.29,50853.51,13
2023-02-21 21:44:00,43.60,42.34,-49.11,20801.58,949.54,50853.53,13
2023-02-21 21:45:00,43.60,42.34,-49.15,20802.17,949.01,50853.37,13
2023-02-21 21:46:00,43.60,42.34,-49.10,20802.41,948.47,50853.54,13
2023-02-21 21:47:00,43.60,42.34,-49.09,20802.47,948.28,50853.47,13
2023-02-21 21:48:00,43.63,42.33,-49.11,20802.59,948.52,50853.75,13
2023-02-21 21:49:00,43.60,42.35,-49.10,20802.06,948.72,50853.96,13
2023-02-21 21:50:00,43.61,42.33,-49.14,20801.92,948.69,50853.73,13
2023-02-21 21:51:00,43.61,42.33,-49.10,20802.49,948.60,50853.93,13
2023-02-21 21:52:00,43.60,42.33,-49.13,20802.93,948.21,50854.09,13
2023-02-21 21:53:00,43.60,42.34,-49.13,20802.91,948.17,50854.04,13
2023-02-21 21:54:00,43.59,42.35,-49.10,20803.13,947.81,50854.14,13
2023-02-21 21:55:00,43.60,42.33,-49.15,20802.46,948.49,50854.36,13
2023-02-21 21:56:00,43.59,42.34,-49.14,20801.66,949.63,50854.38,13
2023-02-21 21:57:00,43.60,42.34,-49.11,20801.41,949.79,50854.10,13
2023-02-21 21:58:00,43.61,42.33,-49.13,20801.07,949.96,50854.19,13
2023-02-21 21:59:00,43.59,42.35,-49.08,20801.33,949.72,50853.94,13
2023-02-21 22:00:00,43.60,42.32,-49.14,20801.69,949.81,50854.13,13
2023-02-21 22:01:00,43.59,42.33,-49.16,20801.96,949.59,50854.30,13
2023-02-21 22:02:00,43.61,42.33,-49.13,20801.79,950.73,50854.14,13
2023-02-21 22:03:00,43.60,42.34,-49.16,20801.39,950.88,50854.30,13
2023-02-21 22:04:00,43.60,42.33,-49.14,20800.47,951.76,50854.39,13
2023-02-21 22:05:00,43.60,42.34,-49.11,20799.89,952.34,50854.26,13
2023-02-21 22:06:00,43.60,42.35,-49.07,20799.54,953.00,50854.38,13
